"data_year","state_name","total_agencies","participation_agencies","participating_agencies_pct","nibrs_participating_agencies","nibrs_participating_agencies","covered_agencies","covered_pct","total_population","nibrs_population"
2011,Canal Zone,0,0,0,0,0,0,0,0,0
2011,Colorado,303,227,0.75,179,0.79,0,0,5155993,4492005
2011,Connecticut,128,104,0.81,80,0.77,0,0,3672721,2586191
2011,Delaware,82,55,0.67,55,1.00,0,0,923759,907135
2011,District of Columbia,3,2,0.67,1,0.50,0,0,617996,0
2011,Florida,834,678,0.81,0,0,0,0,19173658,0
2011,Georgia,815,556,0.68,0,0,0,0,9880945,0
2011,Guam,3,0,0,0,0,0,0,0,0
2011,Hawaii,15,4,0.27,0,0,0,0,1495625,0
2011,Idaho,150,112,0.75,109,0.97,0,0,1640433,1584985
2011,Illinois,1081,712,0.66,1,0.00,0,0,12923112,153331
2011,Indiana,447,310,0.69,0,0,0,0,6528075,0
2011,Iowa,297,214,0.72,214,1.00,0,0,3088691,2932390
2011,Kansas,473,366,0.77,360,0.98,0,0,2955412,2254330
2011,Kentucky,601,380,0.63,380,1.00,0,0,4407173,4294255
2011,Louisiana,313,206,0.66,34,0.17,0,0,4648451,676561
2011,Maine,242,168,0.69,18,0.11,0,0,1370501,280762
2011,Mariana Islands,1,0,0,0,0,0,0,0,0
2011,Maryland,216,156,0.72,0,0,1,0.01,6006169,0
2011,Massachusetts,483,359,0.74,299,0.83,0,0,6598979,5601274
2011,Michigan,856,619,0.72,610,0.99,1,0.00,10359533,9846244
2011,Minnesota,495,321,0.65,5,0.02,2,0.01,5553912,675050
2011,Mississippi,273,146,0.53,2,0.01,0,0,2979903,112270
2011,Missouri,722,635,0.88,20,0.03,3,0.00,6053701,787160
2011,Montana,141,107,0.76,100,0.93,0,0,1064639,990463
2011,Nebraska,336,231,0.69,70,0.30,0,0,1908232,659411
2011,Nevada,78,52,0.67,0,0,0,0,2730056,0
2011,New Hampshire,253,164,0.65,164,1.00,0,0,1358371,1230781
2011,New Jersey,652,578,0.89,0,0,0,0,8878183,0
2011,New Mexico,148,112,0.76,0,0,0,0,2085969,0
2011,New York,991,580,0.59,0,0,0,0,21413705,0
2011,North Carolina,807,430,0.53,0,0,0,0,9699207,0
2011,North Dakota,144,101,0.70,97,0.96,0,0,703813,670807
2011,Ohio,928,657,0.71,520,0.79,0,0,11753515,8583237
2011,Oklahoma,503,344,0.68,202,0.59,0,0,3854076,1030963
2011,Oregon,301,170,0.56,68,0.40,0,0,3933412,1234453
2011,Other,0,0,0,0,0,0,0,0,0
2011,Pennsylvania,1876,1428,0.76,0,0,1,0.00,13336187,0
2011,Puerto Rico,25,0,0,0,0,0,0,0,0
2011,Rhode Island,51,49,0.96,47,0.96,0,0,1057719,1050252
2011,South Carolina,569,349,0.61,349,1.00,0,0,4704025,4670512
2011,South Dakota,190,124,0.65,115,0.93,0,0,857332,746684
2011,Tennessee,587,464,0.79,464,1.00,0,0,6417953,6403353
2011,Texas,1283,1029,0.80,62,0.06,2,0.00,25756300,3561645
2011,US Virgin Islands,3,0,0,0,0,0,0,0,0
2011,Utah,189,128,0.68,74,0.58,0,0,2947790,2198266
2011,Vermont,103,86,0.83,86,1.00,0,0,636012,623400
2011,Virginia,465,413,0.89,413,1.00,0,0,8103947,8096604
2011,Washington,319,266,0.83,179,0.67,0,0,6868877,4029370
2011,West Virginia,479,289,0.60,289,1.00,0,0,1868831,1714049
2011,Wisconsin,490,388,0.79,85,0.22,0,0,5802912,2204874
2011,Wyoming,84,64,0.76,0,0,0,0,575060,0
2012,Alabama,488,385,0.79,1,0.00,0,0,4834334,82332
2012,Alaska,51,34,0.67,0,0,1,0.03,735190,0
2012,American Samoa,1,0,0,0,0,0,0,0,0
2012,Arizona,151,113,0.75,5,0.04,0,0,6572455,410390
2012,Arkansas,346,269,0.78,269,1.00,0,0,2981157,2893495
2012,California,895,734,0.82,0,0,2,0.00,38183375,0
2012,Canal Zone,0,0,0,0,0,0,0,0,0
2012,Colorado,303,232,0.77,229,0.99,0,0,5227884,5090810
2012,Connecticut,128,104,0.81,81,0.78,0,0,3682267,2598231
2012,Delaware,82,56,0.68,56,1.00,0,0,933909,917092
2012,District of Columbia,3,2,0.67,1,0.50,0,0,632323,0
2012,Florida,834,618,0.74,0,0,0,0,19434305,0
2012,Georgia,815,562,0.69,1,0.00,0,0,9986384,28248
2012,Guam,3,1,0.33,0,0,0,0,0,0
2012,Hawaii,15,4,0.27,0,0,0,0,1514307,0
2012,Idaho,150,112,0.75,109,0.97,0,0,1651515,1595728
2012,Illinois,1080,740,0.69,1,0.00,0,0,12934012,152293
2012,Indiana,447,316,0.71,0,0,0,0,6548541,0
2012,Iowa,297,225,0.76,225,1.00,0,0,3098112,2973777
2012,Kansas,473,366,0.77,358,0.98,0,0,2971399,2272654
2012,Kentucky,601,383,0.64,383,1.00,0,0,4413259,4319331
2012,Louisiana,313,202,0.65,36,0.18,0,0,4674734,770903
2012,Maine,242,184,0.76,19,0.10,1,0.01,1373153,285832
2012,Mariana Islands,1,0,0,0,0,0,0,0,0
2012,Maryland,216,154,0.71,0,0,2,0.01,6067471,0
2012,Massachusetts,483,361,0.75,306,0.85,0,0,6657600,5738623
2012,Michigan,856,624,0.73,616,0.99,1,0.00,10366035,9863570
2012,Minnesota,495,331,0.67,8,0.02,1,0.00,5591233,750344
2012,Mississippi,273,144,0.53,5,0.03,0,0,2986296,167030
2012,Missouri,722,637,0.88,20,0.03,0,0,6064498,740543
2012,Montana,141,106,0.75,99,0.93,0,0,1071788,995410
2012,Nebraska,336,225,0.67,69,0.31,0,0,1924282,673815
2012,Nevada,78,51,0.65,0,0,0,0,2765739,0
2012,New Hampshire,253,167,0.66,167,1.00,0,0,1359194,1250709
2012,New Jersey,652,576,0.88,0,0,0,0,8925939,0
2012,New Mexico,148,115,0.78,0,0,0,0,2089244,0
2012,New York,991,578,0.58,0,0,2,0.00,21525230,0
2012,North Carolina,807,437,0.54,0,0,0,0,9794736,0
2012,North Dakota,144,100,0.69,96,0.96,0,0,724363,689955
2012,Ohio,928,666,0.72,534,0.80,0,0,11695268,9013600
2012,Oklahoma,503,345,0.69,243,0.70,0,0,3877002,1367411
2012,Oregon,301,165,0.55,68,0.41,0,0,3961014,1216129
2012,Other,0,0,0,0,0,0,0,0,0
2012,Pennsylvania,1876,1422,0.76,2,0.00,8,0.01,13474390,24447
2012,Puerto Rico,25,0,0,0,0,0,0,0,0
2012,Rhode Island,51,49,0.96,47,0.96,0,0,1056691,1049246
2012,South Carolina,569,441,0.78,441,1.00,0,0,4750466,4716691
2012,South Dakota,190,126,0.66,117,0.93,0,0,865800,769711
2012,Tennessee,587,462,0.79,462,1.00,0,0,6472025,6456243
2012,Texas,1283,1033,0.81,68,0.07,0,0,26143479,3636204
2012,US Virgin Islands,3,0,0,0,0,0,0,0,0
2012,Utah,189,132,0.70,75,0.57,0,0,3054116,2247220
2012,Vermont,103,87,0.84,87,1.00,0,0,635566,622979
2012,Virginia,465,420,0.90,420,1.00,0,0,8193139,8185867
2012,Washington,319,268,0.84,216,0.81,0,0,6937277,5102121
2012,West Virginia,479,288,0.60,288,1.00,0,0,1868841,1745381
2012,Wisconsin,490,387,0.79,83,0.21,0,0,5824355,2225437
2012,Wyoming,84,61,0.73,0,0,1,0.02,584176,0
2013,Alabama,488,379,0.78,1,0.00,0,0,4845981,84139
2013,Alaska,51,33,0.65,0,0,0,0,739005,0
2013,American Samoa,1,0,0,0,0,0,0,0,0
2013,Arizona,151,113,0.75,5,0.04,0,0,6646289,419382
2013,Arkansas,346,271,0.78,271,1.00,0,0,2984729,2905664
2013,California,895,739,0.83,0,0,0,0,38498377,0
2013,Canal Zone,0,0,0,0,0,0,0,0,0
2013,Colorado,303,230,0.76,228,0.99,0,0,5308236,5173490
2013,Connecticut,128,104,0.81,82,0.79,0,0,3687931,2618964
2013,Delaware,82,57,0.70,57,1.00,0,0,941932,925749
2013,District of Columbia,3,2,0.67,1,0.50,0,0,646449,0
2013,Florida,834,615,0.74,0,0,0,0,19672665,0
2013,Georgia,815,556,0.68,0,0,1,0.00,10059139,0
2013,Guam,3,1,0.33,0,0,0,0,0,0
2013,Hawaii,15,4,0.27,0,0,0,0,1527273,0
2013,Idaho,150,111,0.74,108,0.97,0,0,1668485,1611676
2013,Illinois,1080,754,0.70,1,0.00,0,0,12940590,150209
2013,Indiana,447,306,0.68,32,0.10,0,0,6582010,0
2013,Iowa,297,224,0.75,224,1.00,0,0,3114347,2967622
2013,Kansas,473,364,0.77,359,0.99,0,0,2982300,2270633
2013,Kentucky,601,398,0.66,398,1.00,0,0,4430595,4353991
2013,Louisiana,313,215,0.69,32,0.15,0,0,4697384,636954
2013,Maine,242,183,0.76,22,0.12,1,0.01,1374487,333464
2013,Mariana Islands,1,0,0,0,0,0,0,0,0
2013,Maryland,216,154,0.71,0,0,0,0,6114548,0
2013,Massachusetts,483,360,0.75,306,0.85,0,0,6704173,5824885
2013,Michigan,856,614,0.72,605,0.99,0,0,10384874,9756502
2013,Minnesota,495,332,0.67,12,0.04,3,0.01,5648628,1265597
2013,Mississippi,273,131,0.48,5,0.04,0,0,2992553,168177
2013,Missouri,722,623,0.86,13,0.02,6,0.01,6092552,737873
2013,Montana,141,105,0.74,98,0.93,0,0,1078577,1000016
2013,Nebraska,336,220,0.65,68,0.31,0,0,1936716,686383
2013,Nevada,78,52,0.67,0,0,0,0,2796911,0
2013,New Hampshire,253,171,0.68,171,1.00,0,0,1359508,1264862
2013,New Jersey,651,574,0.88,0,0,0,0,8974455,0
2013,New Mexico,148,114,0.77,0,0,1,0.01,2090974,0
2013,New York,991,571,0.58,1,0.00,1,0.00,21600460,241865
2013,North Carolina,807,417,0.52,0,0,0,0,9888625,0
2013,North Dakota,144,109,0.76,105,0.96,0,0,747626,722021
2013,Ohio,928,682,0.73,559,0.82,0,0,11692534,8682511
2013,Oklahoma,503,350,0.70,266,0.76,0,0,3912634,1599824
2013,Oregon,301,218,0.72,78,0.36,0,0,3994787,1563725
2013,Other,0,0,0,0,0,0,0,0,0
2013,Pennsylvania,1876,1473,0.79,24,0.02,6,0.00,13490021,150510
2013,Puerto Rico,25,0,0,0,0,0,0,0,0
2013,Rhode Island,51,49,0.96,47,0.96,0,0,1058087,1050471
2013,South Carolina,569,430,0.76,430,1.00,0,0,4800816,4763786
2013,South Dakota,189,124,0.66,116,0.94,0,0,881153,782947
2013,Tennessee,587,466,0.79,466,1.00,0,0,6509570,6495978
2013,Texas,1283,1016,0.79,66,0.06,0,0,26533703,3785037
2013,US Virgin Islands,3,0,0,0,0,0,0,0,0
2013,Utah,189,133,0.70,75,0.56,0,0,3102834,2288974
2013,Vermont,103,89,0.86,89,1.00,0,0,636093,626376
2013,Virginia,465,418,0.90,418,1.00,0,0,8267614,8260405
2013,Washington,319,266,0.83,220,0.83,0,0,7011381,5224414
2013,West Virginia,479,269,0.56,269,1.00,0,0,1867615,1691757
2013,Wisconsin,490,395,0.81,96,0.24,0,0,5844023,2336493
2013,Wyoming,84,62,0.74,0,0,0,0,590427,0
2014,Alabama,488,372,0.76,2,0.01,0,0,4861676,91542
2014,Alaska,50,33,0.66,0,0,0,0,740644,0
2014,American Samoa,1,0,0,0,0,0,0,0,0
2014,Arizona,151,114,0.75,6,0.05,0,0,6751280,443453
2014,Arkansas,346,281,0.81,281,1.00,0,0,2996166,2907341
2014,California,893,741,0.83,0,0,0,0,38970399,0
2014,Canal Zone,0,0,0,0,0,0,0,0,0
2014,Colorado,303,234,0.77,232,0.99,0,0,5402555,5279319
2014,Connecticut,128,104,0.81,83,0.80,0,0,3688552,2702918
2014,Delaware,80,59,0.74,59,1.00,0,0,951985,935614
2014,District of Columbia,3,3,1.00,1,0.33,0,0,658893,0
2014,Florida,834,591,0.71,0,0,0,0,20007473,0
2014,Georgia,815,547,0.67,1,0.00,0,0,10166148,525824
2014,Guam,3,1,0.33,0,0,0,0,0,0
2014,Hawaii,15,4,0.27,0,0,0,0,1543705,0
2014,Idaho,150,112,0.75,108,0.96,0,0,1691496,1634011
2014,Illinois,1079,751,0.70,1,0.00,0,0,12938060,149586
2014,Indiana,447,285,0.64,92,0.32,0,0,6607982,0
2014,Iowa,297,234,0.79,234,1.00,0,0,3131021,3069576
2014,Kansas,473,362,0.77,355,0.98,0,0,2998407,2241181
2014,Kentucky,601,401,0.67,401,1.00,0,0,4450843,4387495
2014,Louisiana,313,204,0.65,35,0.17,0,0,4733799,755391
2014,Maine,242,184,0.76,22,0.12,0,0,1376141,333772
2014,Mariana Islands,1,0,0,0,0,0,0,0,0
2014,Maryland,216,154,0.71,0,0,0,0,6167060,0
2014,Massachusetts,482,362,0.75,305,0.84,0,0,6756717,5859977
2014,Michigan,856,616,0.72,606,0.98,0,0,10410762,9821227
2014,Minnesota,495,332,0.67,17,0.05,0,0,5688135,1321516
2014,Mississippi,273,100,0.37,5,0.05,0,0,2995404,169451
2014,Missouri,722,631,0.87,14,0.02,4,0.01,6112392,759060
2014,Montana,141,107,0.76,100,0.93,0,0,1087522,1010004
2014,Nebraska,336,224,0.67,74,0.33,0,0,1952916,738592
2014,Nevada,78,53,0.68,0,0,0,0,2845845,0
2014,New Hampshire,253,176,0.70,176,1.00,0,0,1362879,1278770
2014,New Jersey,651,574,0.88,0,0,0,0,8995276,0
2014,New Mexico,146,120,0.82,0,0,0,0,2091198,0
2014,New York,991,576,0.58,0,0,0,0,21699212,0
2014,North Carolina,807,415,0.51,0,0,0,0,9977797,0
2014,North Dakota,144,112,0.78,107,0.96,0,0,764102,738176
2014,Ohio,928,653,0.70,544,0.83,1,0.00,11697114,8649257
2014,Oklahoma,503,351,0.70,272,0.77,0,0,3938416,1627215
2014,Oregon,301,224,0.74,148,0.66,1,0.00,4056786,1537316
2014,Other,0,0,0,0,0,0,0,0,0
2014,Pennsylvania,1876,1503,0.80,28,0.02,1,0.00,13516603,174437
2014,Puerto Rico,25,0,0,0,0,0,0,0,0
2014,Rhode Island,51,49,0.96,47,0.96,0,0,1061770,1054130
2014,South Carolina,569,442,0.78,442,1.00,0,0,4856207,4817671
2014,South Dakota,189,124,0.66,116,0.94,0,0,889873,791744
2014,Tennessee,587,467,0.80,467,1.00,0,0,6563209,6549352
2014,Texas,1283,1004,0.78,62,0.06,0,0,27043226,3417533
2014,US Virgin Islands,3,2,0.67,0,0,0,0,0,0
2014,Utah,189,134,0.71,75,0.56,0,0,3147155,2320856
2014,Vermont,103,91,0.88,91,1.00,0,0,635974,626306
2014,Virginia,465,417,0.90,417,1.00,0,0,8333504,8325670
2014,Washington,319,263,0.82,223,0.85,0,0,7106083,6072712
2014,West Virginia,479,273,0.57,273,1.00,0,0,1863569,1662608
2014,Wisconsin,490,394,0.80,103,0.26,0,0,5859379,2512956
2014,Wyoming,84,61,0.73,0,0,0,0,591789,0
2015,Alabama,488,375,0.77,1,0.00,1,0.00,4883134,85163
2015,Alaska,50,32,0.64,0,0,0,0,743350,0
2015,American Samoa,1,0,0,0,0,0,0,0,0
2015,Arizona,150,114,0.76,5,0.04,0,0,6848298,444208
2015,Arkansas,346,285,0.82,285,1.00,0,0,2997267,2929845
2015,California,893,738,0.83,0,0,1,0.00,39315550,0
2015,Canal Zone,0,0,0,0,0,0,0,0,0
2015,Colorado,303,234,0.77,232,0.99,0,0,5505856,5445853
2015,Connecticut,128,104,0.81,85,0.82,0,0,3682921,2773016
2015,Delaware,80,59,0.74,59,1.00,0,0,962461,945934
2015,District of Columbia,3,3,1.00,1,0.33,0,0,672228,0
2015,Florida,834,673,0.81,0,0,0,0,20388277,0
2015,Georgia,814,534,0.66,3,0.01,0,0,10475611,107615
2015,Guam,3,1,0.33,0,0,0,0,0,0
2015,Hawaii,15,4,0.27,0,0,0,0,1556738,0
2015,Idaho,150,112,0.75,108,0.96,0,0,1712771,1654475
2015,Illinois,1079,757,0.70,1,0.00,0,0,12920809,148178
2015,Indiana,447,286,0.64,94,0.33,0,0,6630731,125467
2015,Iowa,297,238,0.80,238,1.00,0,0,3153349,3109068
2015,Kansas,473,348,0.74,340,0.98,0,0,3006918,2134475
2015,Kentucky,601,430,0.72,430,1.00,0,0,4463784,4424795
2015,Louisiana,313,205,0.65,37,0.18,1,0.00,4806495,825734
2015,Maine,242,184,0.76,22,0.12,1,0.01,1375892,333419
2015,Mariana Islands,1,0,0,0,0,0,0,0,0
2015,Maryland,216,154,0.71,0,0,0,0,6202009,0
2015,Massachusetts,482,360,0.75,305,0.85,0,0,6805699,5893830
2015,Michigan,856,628,0.73,618,0.98,0,0,10318255,9868487
2015,Minnesota,495,388,0.78,17,0.04,2,0.01,5717579,1264166
2015,Mississippi,273,100,0.37,5,0.05,0,0,2993652,204790
2015,Missouri,721,632,0.88,14,0.02,7,0.01,6136017,768291
2015,Montana,141,109,0.77,103,0.94,0,0,1099717,1026615
2015,Nebraska,335,235,0.70,85,0.36,1,0.00,1969182,792532
2015,Nevada,78,58,0.74,0,0,0,0,2897487,0
2015,New Hampshire,253,181,0.72,181,1.00,0,0,1358708,1289691
2015,New Jersey,650,575,0.88,0,0,0,0,9014923,0
2015,New Mexico,146,119,0.82,0,0,0,0,2090676,0
2015,New York,991,576,0.58,1,0.00,0,0,21755244,98772
2015,North Carolina,807,410,0.51,0,0,0,0,10074032,0
2015,North Dakota,144,112,0.78,108,0.96,0,0,781773,756927
2015,Ohio,928,652,0.70,550,0.84,0,0,11717241,9165658
2015,Oklahoma,503,353,0.70,281,0.80,0,0,3966052,1663899
2015,Oregon,301,215,0.71,173,0.80,1,0.00,4133415,3289724
2015,Other,0,0,0,0,0,0,0,0,0
2015,Pennsylvania,1876,1502,0.80,32,0.02,5,0.00,13551702,215442
2015,Puerto Rico,25,0,0,0,0,0,0,0,0
2015,Rhode Island,51,49,0.96,47,0.96,0,0,1062954,1055254
2015,South Carolina,569,444,0.78,444,1.00,0,0,4919429,4829048
2015,South Dakota,188,124,0.66,116,0.94,0,0,895557,797431
2015,Tennessee,586,464,0.79,464,1.00,0,0,6617363,6600299
2015,Texas,1283,1013,0.79,86,0.08,0,0,27555914,4227414
2015,US Virgin Islands,3,2,0.67,0,0,0,0,0,0
2015,Utah,189,136,0.72,75,0.55,0,0,3203198,2354335
2015,Vermont,103,90,0.87,89,0.99,0,0,637832,626042
2015,Virginia,462,415,0.90,415,1.00,0,0,8390177,8380866
2015,Washington,318,263,0.83,228,0.87,0,0,7213197,6520671
2015,West Virginia,479,260,0.54,261,1.00,0,0,1857282,1619087
2015,Wisconsin,490,406,0.83,123,0.30,0,0,5876441,2609182
2015,Wyoming,84,58,0.69,0,0,0,0,595889,0
2016,Alabama,488,375,0.77,1,0.00,0,0,4885591,85601
2016,Alaska,50,32,0.64,0,0,0,0,747188,0
2016,American Samoa,1,0,0,0,0,0,0,0,0
2016,Arizona,150,117,0.78,5,0.04,0,0,6951468,453183
2016,Arkansas,346,291,0.84,299,1.03,0,0,3005677,2960488
2016,California,893,739,0.83,0,0,0,0,39421283,0
2016,Canal Zone,0,0,0,0,0,0,0,0,0
2016,Colorado,303,228,0.75,226,0.99,0,0,5590124,5519770
2016,Connecticut,126,106,0.84,90,0.85,0,0,3653221,2900457
2016,Delaware,80,62,0.78,62,1.00,0,0,968738,952065
2016,District of Columbia,3,3,1.00,1,0.33,0,0,681170,0
2016,Florida,834,668,0.80,0,0,0,0,20750677,0
2016,Georgia,814,545,0.67,4,0.01,0,0,10572283,59406
2016,Guam,3,0,0,0,0,0,0,0,0
2016,Hawaii,5,4,0.80,1,0.25,0,0,1428557,995572
2016,Idaho,150,112,0.75,108,0.96,0,0,1741411,1680830
2016,Illinois,1078,745,0.69,1,0.00,1,0.00,12857720,147363
2016,Indiana,448,279,0.62,101,0.36,0,0,6649939,255532
2016,Iowa,297,241,0.81,245,1.02,0,0,3165023,3115599
2016,Kansas,473,348,0.74,345,0.99,0,0,3002385,2135061
2016,Kentucky,601,430,0.72,432,1.00,0,0,4478739,4436974
2016,Louisiana,313,203,0.65,35,0.17,0,0,4817513,828338
2016,Maine,242,199,0.82,26,0.13,0,0,1382833,385654
2016,Mariana Islands,1,0,0,0,0,0,0,0,0
2016,Maryland,216,154,0.71,2,0.01,0,0,6213545,1722731
2016,Massachusetts,482,365,0.76,305,0.84,0,0,6824031,5911759
2016,Michigan,856,636,0.74,628,0.99,1,0.00,10325851,9879398
2016,Minnesota,493,382,0.77,19,0.05,9,0.02,5835395,1239899
2016,Mississippi,273,90,0.33,8,0.09,0,0,2990046,285776
2016,Missouri,721,617,0.86,19,0.03,8,0.01,6171711,806802
2016,Montana,141,109,0.77,103,0.94,0,0,1101927,1042048
2016,Nebraska,335,236,0.70,87,0.37,0,0,1977033,850653
2016,Nevada,76,61,0.80,0,0,0,0,2946513,0
2016,New Hampshire,253,185,0.73,185,1.00,0,0,1362694,1298694
2016,New Jersey,640,573,0.90,0,0,0,0,9005202,0
2016,New Mexico,145,121,0.83,4,0.03,0,0,2086535,185325
2016,New York,990,575,0.58,3,0.01,0,0,21702264,356465
2016,North Carolina,807,401,0.50,0,0,0,0,10180571,0
2016,North Dakota,144,112,0.78,108,0.96,0,0,783900,757493
2016,Ohio,928,637,0.69,541,0.85,0,0,11718158,9317478
2016,Oklahoma,502,369,0.74,308,0.83,0,0,3961828,1837582
2016,Oregon,300,214,0.71,187,0.87,0,0,4212572,3749352
2016,Other,0,0,0,0,0,0,0,0,0
2016,Pennsylvania,1876,1498,0.80,31,0.02,4,0.00,13557266,230336
2016,Puerto Rico,25,0,0,0,0,0,0,0,0
2016,Rhode Island,51,49,0.96,47,0.96,0,0,1063042,1055380
2016,South Carolina,569,448,0.79,448,1.00,0,0,4984808,4942318
2016,South Dakota,188,120,0.64,112,0.93,0,0,903858,802805
2016,Tennessee,584,466,0.80,466,1.00,0,0,6669183,6651194
2016,Texas,1282,1024,0.80,123,0.12,0,0,27948471,4815666
2016,US Virgin Islands,3,2,0.67,0,0,0,0,0,0
2016,Utah,189,135,0.71,74,0.55,0,0,3260682,2377128
2016,Vermont,103,90,0.87,94,1.04,4,0.04,637427,625702
2016,Virginia,462,421,0.91,421,1.00,0,0,8420092,8411424
2016,Washington,318,262,0.82,233,0.89,1,0.00,7331183,6732631
2016,West Virginia,479,332,0.69,332,1.00,0,0,1844195,1644683
2016,Wisconsin,489,419,0.86,137,0.33,0,0,5888427,2915018
2016,Wyoming,84,55,0.65,0,0,0,0,595148,0
2017,Alabama,488,378,0.77,1,0.00,0,0,4894285,85634
2017,Alaska,50,32,0.64,0,0,0,0,744849,0
2017,American Samoa,1,0,0,0,0,0,0,0,0
2017,Arizona,149,114,0.77,5,0.04,0,0,7037119,441754
2017,Arkansas,346,297,0.86,297,1.00,0,0,3021597,2959475
2017,California,893,735,0.82,0,0,1,0.00,39713887,0
2017,Canal Zone,0,0,0,0,0,0,0,0,0
2017,Colorado,303,223,0.74,221,0.99,0,0,5662274,5582261
2017,Connecticut,126,102,0.81,92,0.90,0,0,3645220,2916039
2017,Delaware,80,62,0.78,62,1.00,0,0,978771,961939
2017,District of Columbia,3,3,1.00,1,0.33,0,0,693972,0
2017,Florida,834,604,0.72,0,0,0,0,21152963,0
2017,Georgia,814,531,0.65,6,0.01,0,0,10694367,303798
2017,Guam,3,1,0.33,0,0,0,0,0,0
2017,Hawaii,5,3,0.60,0,0,0,0,1427538,0
2017,Idaho,150,112,0.75,109,0.97,1,0.01,1779810,1717917
2017,Illinois,1078,756,0.70,1,0.00,0,0,12871768,146770
2017,Indiana,447,263,0.59,107,0.41,0,0,6677713,347400
2017,Iowa,297,241,0.81,242,1.00,0,0,3179051,3114868
2017,Kansas,473,372,0.79,367,0.99,0,0,3006891,2160974
2017,Kentucky,601,438,0.73,441,1.01,1,0.00,4494059,4454535
2017,Louisiana,313,195,0.62,32,0.16,0,0,4819273,772621
2017,Maine,242,132,0.55,26,0.20,0,0,1390713,381656
2017,Mariana Islands,1,0,0,0,0,0,0,0,0
2017,Maryland,216,154,0.71,2,0.01,1,0.01,6249375,1733074
2017,Massachusetts,482,366,0.76,308,0.84,0,0,6872032,5963301
2017,Michigan,856,634,0.74,629,0.99,4,0.01,10387753,9959001
2017,Minnesota,495,348,0.70,28,0.08,6,0.02,5894269,1294363
2017,Mississippi,273,77,0.28,9,0.12,0,0,2985402,323221
2017,Missouri,721,587,0.81,23,0.04,7,0.01,6200742,844623
2017,Montana,141,109,0.77,105,0.96,1,0.01,1109109,1050451
2017,Nebraska,335,231,0.69,89,0.39,0,0,1987973,858765
2017,Nevada,76,61,0.80,0,0,0,0,3004362,0
2017,New Hampshire,253,186,0.74,187,1.01,1,0.01,1370055,1312279
2017,New Jersey,640,576,0.90,0,0,0,0,9066144,0
2017,New Mexico,145,119,0.82,1,0.01,0,0,2093574,83252
2017,New York,990,569,0.57,3,0.01,0,0,21791112,406499
2017,North Carolina,807,391,0.48,0,0,0,0,10307682,0
2017,North Dakota,144,110,0.76,107,0.97,1,0.01,781178,754604
2017,Ohio,917,649,0.71,553,0.85,0,0,11763545,9413418
2017,Oklahoma,502,413,0.82,356,0.86,0,0,3955379,1854009
2017,Oregon,300,202,0.67,196,0.97,1,0.00,4273638,3827412
2017,Other,0,0,0,0,0,0,0,0,0
2017,Pennsylvania,1852,1489,0.80,27,0.02,0,0,13598612,202676
2017,Puerto Rico,25,0,0,0,0,0,0,3337177,0
2017,Rhode Island,51,49,0.96,47,0.96,0,0,1066209,1058595
2017,South Carolina,570,447,0.78,449,1.00,2,0.00,5067266,5019569
2017,South Dakota,187,122,0.65,114,0.93,0,0,909430,822799
2017,Tennessee,578,467,0.81,467,1.00,1,0.00,6734436,6715984
2017,Texas,1282,823,0.64,129,0.16,0,0,28390038,4993402
2017,US Virgin Islands,3,0,0,0,0,0,0,0,0
2017,Utah,189,125,0.66,71,0.57,1,0.01,3317709,2345175
2017,Vermont,103,90,0.87,90,1.00,0,0,636517,623657
2017,Virginia,462,415,0.90,415,1.00,0,0,8478323,8467744
2017,Washington,326,250,0.77,228,0.91,0,0,7451235,6847558
2017,West Virginia,469,255,0.54,255,1.00,0,0,1828664,1645007
2017,Wisconsin,491,420,0.86,150,0.36,0,0,5904455,3135208
2017,Wyoming,84,57,0.68,0,0,0,0,588905,0
2018,Alabama,488,372,0.76,2,0.01,0,0,4906885,115008
2018,Alaska,50,33,0.66,0,0,0,0,742552,0
2018,American Samoa,1,0,0,0,0,0,0,0,0
2018,Arizona,149,116,0.78,6,0.05,0,0,7192613,451878
2018,Arkansas,346,290,0.84,290,1.00,0,0,3031153,2922485
2018,California,892,737,0.83,0,0,0,0,39735951,0
2018,Canal Zone,0,0,0,0,0,0,0,0,0
2018,Colorado,303,222,0.73,220,0.99,0,0,5754756,5663901
2018,Connecticut,126,99,0.79,93,0.94,1,0.01,3630004,2923958
2018,Delaware,80,62,0.78,62,1.00,0,0,984141,967171
2018,District of Columbia,3,3,1.00,1,0.33,0,0,702455,0
2018,Florida,833,672,0.81,0,0,0,0,21441679,0
2018,Georgia,814,266,0.33,9,0.03,2,0.01,10798647,511839
2018,Guam,3,0,0,0,0,0,0,0,0
2018,Hawaii,5,3,0.60,0,0,0,0,1420491,0
2018,Idaho,150,111,0.74,108,0.97,0,0,1819181,1752918
2018,Illinois,1078,675,0.63,1,0.00,1,0.00,12810671,146198
2018,Indiana,447,225,0.50,119,0.53,0,0,6702735,499221
2018,Iowa,297,237,0.80,237,1.00,0,0,3189115,3107058
2018,Kansas,473,366,0.77,363,0.99,0,0,3005652,2129021
2018,Kentucky,601,412,0.69,419,1.02,5,0.01,4515472,4459343
2018,Louisiana,312,196,0.63,34,0.17,0,0,4719808,823179
2018,Maine,242,121,0.50,25,0.21,0,0,1393395,383459
2018,Mariana Islands,1,0,0,0,0,0,0,0,0
